country,city,zone,metric,week,week_label,value
BR,Curitiba,PR - CWB - CIC,Orders,4,l4w,165.0
AR,Cordoba,VILLA_ALLENDE,Orders,4,l4w,110.0
PE,Trujillo,El Porvenir,Orders,4,l4w,131.0
MX,Tecate,TCE Tecate,Orders,4,l4w,93.0
BR,Belo Horizonte,Santa_amalia/Venda_Nova,Orders,4,l4w,167.0
EC,Guayaquil,Prosperina,Orders,4,l4w,170.0
CL,Santiago De Chile,Colina,Orders,4,l4w,119.0
EC,Guayaquil,Matices,Orders,4,l4w,147.0
BR,Grande São Paulo,SP - OSC - Baronesa/Jardim Elvira,Orders,4,l4w,117.0
CL,Santiago De Chile,Población San Joaquin,Orders,4,l4w,153.0
BR,Fortaleza,ce_for_p_kennedy/a_bezerra/v_velha,Orders,4,l4w,111.0
MX,Cadereyta De Jimenez,Refineria_Cad,Orders,4,l4w,146.0
BR,Rio De Janeiro,Piedade,Orders,4,l4w,151.0
BR,Juiz De Fora,MG - JDF - Juiz de Fora,Orders,4,l4w,124.0
BR,Rio De Janeiro,Ilha do Governador,Orders,4,l4w,117.0
BR,Aracaju,SE - AJU - Aracaju,Orders,4,l4w,193.0
AR,La Plata,City Bell,Orders,4,l4w,119.0
EC,Quito,Eden del Valle,Orders,4,l4w,146.0
MX,Tula De Allende,TDA El Llano,Orders,4,l4w,84.0
MX,Orizaba,OZA El Bejucal,Orders,4,l4w,111.0
BR,Goiânia,GO - GYN - Jd. Novo Mundo,Orders,4,l4w,78.0
BR,Maceio,AL - MCZ - Maceió,Orders,4,l4w,116.0
MX,Los Cabos,LCS_El_Tezal,Orders,4,l4w,110.0
PE,Other,Other,Orders,4,l4w,102.0
EC,Guayaquil,Metropolis,Orders,4,l4w,163.0
EC,Guayaquil,Via a Daule,Orders,4,l4w,127.0
BR,Other,Other,Orders,4,l4w,10.0
MX,Tula De Allende,TDA San Marcos,Orders,4,l4w,91.0
BR,Belem,PA - BEL - Belém,Orders,4,l4w,141.0
CL,Los Angeles,Los Ángeles,Orders,4,l4w,85.0
MX,Ciudad Valles,VALL Centro,Orders,4,l4w,86.0
BR,Campinas,SP - CPS - JD Novo Campos Eliseos/Pauliceia,Orders,4,l4w,122.0
EC,Guayaquil,Villa del Rey,Orders,4,l4w,134.0
BR,Rio De Janeiro,Méier Norte,Orders,4,l4w,82.0
CL,La Serena,Las_Compañias,Orders,4,l4w,122.0
PE,Lima,Ventanilla Alta,Orders,4,l4w,80.0
MX,Tlaxcala,TLX San Esteban,Orders,4,l4w,100.0
EC,Guayaquil,Mapasingue,Orders,4,l4w,134.0
CL,Copiapo,Copiapó,Orders,4,l4w,129.0
MX,Zacatecas,ZAC Progresista,Orders,4,l4w,86.0
AR,Salta,ALVARADO_PULLAY,Orders,4,l4w,51.0
CR,San Jose,Heredia,Orders,4,l4w,103.0
BR,Curitiba,PR - CWB - Pinheirinho/Sítio Cercado,Orders,4,l4w,95.0
BR,Belo Horizonte,MG - BHZ - Barreiro,Orders,4,l4w,75.0
CL,Chillan,Chillán,Orders,4,l4w,87.0
EC,Quito,Pifo,Orders,4,l4w,88.0
BR,Sorocaba,SP - SOR - Sorocaba,Orders,4,l4w,118.0
MX,Tuxpam,TUX_Tampamacchoco,Orders,4,l4w,95.0
MX,Zacatecas,ZAC Campesina,Orders,4,l4w,61.0
MX,Moroleon,URO_Moroleón Centro,Orders,4,l4w,79.0
BR,Belo Horizonte,MG - CON - Industrial,Orders,4,l4w,75.0
BR,Brasilia,DF - BSB - Guará,Orders,4,l4w,53.0
BR,Recife,PE - JbG - Guararapes,Orders,4,l4w,67.0
PE,Chiclayo,Obrero Municipal,Orders,4,l4w,109.0
PE,Chimbote,Nuevo Chimbote,Orders,4,l4w,86.0
PE,Piura,La Molina,Orders,4,l4w,95.0
CL,Quillota,Quillota,Orders,4,l4w,63.0
EC,Cuenca,Monay,Orders,4,l4w,102.0
MX,Orizaba,OZA Ciudad Mendoza,Orders,4,l4w,72.0
BR,Campinas,SP - CPS - Extremo Sul Divisa,Orders,4,l4w,84.0
BR,Recife,PE - REC - Estância/Jiquiá,Orders,4,l4w,63.0
EC,Cuenca,El Vecino,Orders,4,l4w,76.0
BR,Niteroi,Barreto,Orders,4,l4w,91.0
BR,Brasilia,DF - BSB - Lago Norte,Orders,4,l4w,57.0
EC,Manta,Centro de Manta,Orders,4,l4w,67.0
PE,Cajamarca,Baños del Inca,Orders,4,l4w,69.0
PE,Lima,Pachacutec,Orders,4,l4w,82.0
BR,Recife,PE - JbG - Prazeres,Orders,4,l4w,117.0
MX,Tlaxcala,TLX Santa Cruz Tetela,Orders,4,l4w,58.0
EC,Quito,Forestal,Orders,4,l4w,71.0
BR,São Jose Do Rio Preto,SP - SJR - São José do Rio Preto,Orders,4,l4w,69.0
AR,San Fernando,Catamarca,Orders,4,l4w,52.0
PE,Chimbote,Bolivar,Orders,4,l4w,45.0
BR,Grande São Paulo,SP - GRU - Jardim Pres. Dutra,Orders,4,l4w,60.0
EC,Guayaquil,Buijo,Orders,4,l4w,71.0
BR,Other,ce_for_centro/fatima/parquelandia,Orders,4,l4w,8.0
BR,Natal,RN - NAT - Zona Norte,Orders,4,l4w,64.0
BR,Jundiai,SP - JUN - Jundiaí,Orders,4,l4w,51.0
BR,Belo Horizonte,MG - BHZ - Condominios Nova Lima,Orders,4,l4w,44.0
BR,Porto Alegre,RS - POA - Sul,Orders,4,l4w,45.0
BR,Fortaleza,ce_for_l_redonda/sabiaguaba,Orders,4,l4w,60.0
CL,Santiago De Chile,autopista_central,Orders,4,l4w,81.0
EC,Guayaquil,Duran,Orders,4,l4w,61.0
CR,San Jose,Escazú,Orders,4,l4w,45.0
MX,Cadereyta De Jimenez,CAD EL MILAGRO,Orders,4,l4w,53.0
CO,Sogamoso,Sogamoso Norte,Orders,4,l4w,39.0
PE,Chimbote,Bellamar,Orders,4,l4w,52.0
BR,Salvador,BA - SSA - Rio Vermelho / Horto Florestal,Orders,4,l4w,68.0
PE,Chimbote,Florida,Orders,4,l4w,49.0
EC,Machala,La cuatro mil,Orders,4,l4w,56.0
CO,Bogota,Other,Orders,4,l4w,51.0
PE,Lima,Ate Norte,Orders,4,l4w,48.0
PE,Piura,Castilla,Orders,4,l4w,55.0
EC,Quito,Pusuqui,Orders,4,l4w,73.0
BR,Santos,DOM Canto do Forte PRG,Orders,4,l4w,40.0
BR,Brasilia,DF - BSB - Lago Sul,Orders,4,l4w,37.0
BR,Salvador,BA - SSA - Pituba,Orders,4,l4w,44.0
MX,Tecate,TCE Santa Anita,Orders,4,l4w,51.0
BR,Uberlandia,MG - UBE - Uberlândia,Orders,4,l4w,36.0
EC,Quito,Pisuli,Orders,4,l4w,53.0
MX,Tecate,TCE Los Maestros,Orders,4,l4w,89.0
EC,Ambato,Miraflores,Orders,4,l4w,40.0
MX,Tlaxcala,TLX Altiplano,Orders,4,l4w,57.0
PE,Mancora,Mancora_Pocitas,Orders,4,l4w,25.0
BR,Rio De Janeiro,Oswaldo Cruz,Orders,4,l4w,50.0
MX,Moroleon,URO_Centro,Orders,4,l4w,61.0
PE,Chimbote,Caceres aramayo,Orders,4,l4w,69.0
MX,Ciudad Valles,VALL EMILIANO ZAPATA,Orders,4,l4w,26.0
UY,Montevideo,Carrasco,Orders,4,l4w,46.0
CO,Bello,Popular,Orders,4,l4w,29.0
BR,Belo Horizonte,MG - BH - Contagem,Orders,4,l4w,17.0
AR,Lujan,LUJAN,Orders,4,l4w,25.0
CL,Temuco,U_Catolica,Orders,4,l4w,20.0
CO,San Gil,San Gil,Orders,4,l4w,26.0
BR,Rio De Janeiro,Rio das Pedras,Orders,4,l4w,27.0
BR,Other,ce_for_messejana/jangurussu,Orders,4,l4w,9.0
BR,Porto Alegre,RS - POA - Navegantes,Orders,4,l4w,34.0
EC,Santo Domingo,Centenario,Orders,4,l4w,51.0
MX,Ciudad Valles,VALL Sur,Orders,4,l4w,32.0
BR,Fortaleza,ce_for_messejana/jangurussu,Orders,4,l4w,21.0
MX,Comitan De Dominguez,CMD Centro,Orders,4,l4w,26.0
CO,Facatativa,Facatativa,Orders,4,l4w,42.0
BR,Porto Alegre,RS - POA - Leste,Orders,4,l4w,34.0
BR,Niteroi,Regiao_oceanica,Orders,4,l4w,25.0
BR,Campinas,SP - CPS - Swiss Park,Orders,4,l4w,27.0
BR,Recife,PE - REC - Jardim São Paulo,Orders,4,l4w,23.0
MX,Tlaxcala,TLX San Diego Metepec,Orders,4,l4w,36.0
PE,Lima,Villa Club,Orders,4,l4w,29.0
EC,Machala,Raito de luz,Orders,4,l4w,33.0
EC,Santo Domingo,Bomboli,Orders,4,l4w,12.0
EC,Quito,Caupicho,Orders,4,l4w,34.0
BR,Porto Alegre,RS - POA - Sarandi,Orders,4,l4w,35.0
EC,Ambato,Centro de Ambato,Orders,4,l4w,23.0
BR,Londrina,PR - LND - Londrina,Orders,4,l4w,64.0
MX,Cadereyta De Jimenez,CAD DOCE DE OCTUBRE,Orders,4,l4w,20.0
MX,Tuxpam,TUX_Santiago_de_La_Peña,Orders,4,l4w,29.0
BR,Campinas,SP - VCP - Jardim Santa Cruz,Orders,4,l4w,16.0
BR,Other,ce_for_e_queiroz/cambeba/cid_dos_fun,Orders,4,l4w,8.0
BR,Rio De Janeiro,Campo Grande,Orders,4,l4w,53.0
AR,San Rafael,SAN_RAFAEL,Orders,4,l4w,53.0
MX,Tlaxcala,TLX San Pedro Muñoztla,Orders,4,l4w,27.0
EC,Ambato,Floresta,Orders,4,l4w,16.0
CL,Concepcion,Talcahuano,Orders,4,l4w,26.0
MX,Acuña,ACU Centro,Orders,4,l4w,25.0
CO,Other,Other,Orders,4,l4w,12.0
MX,Atlixco,ATL La Joya,Orders,4,l4w,10.0
BR,Jundiai,Varzea Paulista,Orders,4,l4w,5.0
AR,Buenos Aires,ESCOBAR,Orders,4,l4w,18.0
EC,Quito,San Martin de Porras,Orders,4,l4w,18.0
BR,Niteroi,Piratininga / Itaipu,Orders,4,l4w,23.0
AR,Santafe,SANTA_FE_UNIVERSIDAD,Orders,4,l4w,12.0
AR,Buenos Aires,MASCHWITZ,Orders,4,l4w,8.0
BR,Campinas,SP - CPS - Sousas,Orders,4,l4w,9.0
BR,Florianopolis,SC - FLN - Centro,Orders,4,l4w,20.0
BR,Niteroi,São Gonçalo,Orders,4,l4w,15.0
EC,Quito,Argelia Alta,Orders,4,l4w,27.0
CR,San Jose,Santa Barbara,Orders,4,l4w,7.0
EC,Quito,Mitad del Mundo,Orders,4,l4w,45.0
BR,Other,PB - JPA - João Pessoa,Orders,4,l4w,2.0
CL,Rancagua,Machali,Orders,4,l4w,19.0
BR,Campo Grande,Campo Grande Expansión,Orders,4,l4w,10.0
PE,Mancora,Vichayito,Orders,4,l4w,15.0
BR,Curitiba,PR - SJP - São José dos Pinhais,Orders,4,l4w,18.0
BR,Campinas,SP - CPS - Vila Boa Vista,Orders,4,l4w,18.0
BR,Rio De Janeiro,Nova iguaçu,Orders,4,l4w,12.0
MX,Ciudad Guzman,CDG La Hacienda,Orders,4,l4w,17.0
CR,Cartago,Cartago_Oriental,Orders,4,l4w,4.0
BR,Salvador,BA - SSA - Imbui Piatã,Orders,4,l4w,24.0
MX,Ciudad Valles,VALL Valles Norte,Orders,4,l4w,3.0
EC,Machala,Las Palmeras,Orders,4,l4w,17.0
MX,Lazaro Cardenas,LCS Puerto,Orders,4,l4w,14.0
CR,San Jose,Santa Ana,Orders,4,l4w,14.0
BR,Balneario Camboriu,SC - BAL - Balneário,Orders,4,l4w,19.0
BR,Other,BA - SSA - Imbui Piatã,Orders,4,l4w,2.0
MX,Comitan De Dominguez,CMD Las Flores,Orders,4,l4w,6.0
BR,Other,DF - BSB - Águas Claras,Orders,4,l4w,4.0
EC,Machala,Jambeli,Orders,4,l4w,8.0
BR,Jundiai,Fazenda Grande,Orders,4,l4w,13.0
CL,Santiago De Chile,Other,Orders,4,l4w,15.0
BR,Other,ce_for_passare/modubim,Orders,4,l4w,5.0
PE,Lima,Los Halcones,Orders,4,l4w,18.0
BR,Piracicaba,Piracicaba MP,Orders,4,l4w,1.0
MX,Ciudad Guzman,CDG Centro,Orders,4,l4w,7.0
EC,Guayaquil,Valle Alto,Orders,4,l4w,4.0
MX,Acuña,ACU Macroplaza,Orders,4,l4w,12.0
BR,Campinas,SP - VCP - Jardim Santa Lúcia,Orders,4,l4w,5.0
BR,Rio De Janeiro,Bangu,Orders,4,l4w,4.0
BR,Teresina,PI - THE - Teresina,Orders,4,l4w,5.0
BR,Campinas,Cidade Satélite,Orders,4,l4w,3.0
BR,Londrina,Leonor,Orders,4,l4w,7.0
CL,Santiago De Chile,Santiago_poniente,Orders,4,l4w,11.0
BR,Rio De Janeiro,Nilópolis / Mesquita,Orders,4,l4w,11.0
BR,Florianopolis,SC - FLN - São José,Orders,4,l4w,14.0
BR,Florianopolis,SC - FLN - Trindade,Orders,4,l4w,10.0
BR,Salvador,BA - LDF - Lauro de Freitas,Orders,4,l4w,6.0
BR,Florianopolis,SC - FLN - Continente,Orders,4,l4w,6.0
MX,Ocotlan,OCN Centro,Orders,4,l4w,3.0
BR,Florianopolis,SC - FLN - Ilha Sul,Orders,4,l4w,3.0
BR,Aracaju,Other,Orders,4,l4w,5.0
EC,Manta,Jesus de Nazaret,Orders,4,l4w,10.0
PE,Lima,Plaza de Acho Red,Orders,4,l4w,8.0
BR,Other,SP - JUN - Jundiaí,Orders,4,l4w,2.0
CO,Pasto,OBONUCO,Orders,4,l4w,3.0
MX,Rio Verde,RVE Rio Verde Centro,Orders,4,l4w,5.0
BR,Piracicaba,Piracicaba,Orders,4,l4w,1.0
BR,Fortaleza,ce_for_passare/modubim,Orders,4,l4w,3.0
MX,Teziutlan,TEZ_San Diego,Orders,4,l4w,8.0
MX,Ciudad Mante,CiudadManteOps1,Orders,4,l4w,7.0
BR,Santos,Vilao Sao Jorge,Orders,4,l4w,1.0
BR,Guaruja,Guarujá MP,Orders,4,l4w,8.0
BR,Paulinia,DOM JARDIM AMERICA PAU,Orders,4,l4w,1.0
MX,Coatzacoalcos,CTZ Allende,Orders,4,l4w,4.0
CO,Pitalito,Pitalito,Orders,4,l4w,3.0
BR,Bauru,FS Parque Jardim Europa/Vila Riachuelo - BAU,Orders,4,l4w,1.0
BR,Hortolândia,DOM PARQUE HORTOLANDIA HOR,Orders,4,l4w,11.0
BR,Florianopolis,SC - FLN - Ilha Norte,Orders,4,l4w,10.0
MX,Tulancingo,TGO Cuautepec,Orders,4,l4w,5.0
CO,Barranquilla,Malambo,Orders,4,l4w,1.0
BR,Campina Grande,Campina Grande FS,Orders,4,l4w,1.0
BR,Florianopolis,SC - FLN - Coqueiros,Orders,4,l4w,11.0
BR,Indaiatuba,Parque Boa EsperanÃƒÂ§a - IND,Orders,4,l4w,1.0
CR,San Jose,Urbanizacion La Paz,Orders,4,l4w,1.0
MX,Tula De Allende,TDA Santa María Ilucan,Orders,4,l4w,2.0
BR,Campinas,SP - VCP - Jardim Itatinga,Orders,4,l4w,2.0
EC,Cuenca,Chaullabamba,Orders,4,l4w,4.0
CO,Pasto,Pasto Pucalpa,Orders,4,l4w,6.0
BR,Americana,DOM JARDIM GIRASSOL AME,Orders,4,l4w,3.0
CR,Alajuela,ALJ Alajuela Centro-desamparados,Orders,4,l4w,3.0
BR,Rio De Janeiro,Caxias,Orders,4,l4w,2.0
MX,Teziutlan,TEZ_Centro,Orders,4,l4w,3.0
BR,Aracaju,Eduardo Gomes,Orders,4,l4w,2.0
BR,Joinville,MP Atiradores JOI,Orders,4,l4w,1.0
MX,La Piedad,LPD Centro,Orders,4,l4w,6.0
BR,Aracaju,Japãozinho,Orders,4,l4w,1.0
UY,Montevideo,Barra MVD3,Orders,4,l4w,5.0
BR,Campinas,Jardim Ouro Verde,Orders,4,l4w,2.0
BR,Foz Do Iguaçu,PR - FOZ - Jardim Jupira,Orders,4,l4w,4.0
BR,Mogi Das Cruzes,Centro - MOG,Orders,4,l4w,1.0
BR,Vitoria,Vitoria FS,Orders,4,l4w,2.0
BR,Manaus,Manaus FS,Orders,4,l4w,4.0
BR,Campina Grande,Campina Grande MP,Orders,4,l4w,1.0
MX,Lazaro Cardenas,LCS Playa Erendira,Orders,4,l4w,1.0
CR,Cartago,Quircot,Orders,4,l4w,1.0
BR,Londrina,Cinco Conjuntos,Orders,4,l4w,5.0
AR,Other,Other,Orders,4,l4w,1.0
BR,Blumenau,FS Vila Nova/Boa Vista/VIctor Konder BNU,Orders,4,l4w,1.0
BR,Valinhos,SP - VCP - Valinhos,Orders,4,l4w,6.0
BR,Rio De Janeiro,Belford Roxo,Orders,4,l4w,8.0
BR,Maringa,MP Jardim Aclimação/Vila Bosque/Vila Marumby/Chácara Paulista MGF,Orders,4,l4w,1.0
BR,Bauru,FS Vila Bonfim/Vila Universitária/Higienópolis - BAU,Orders,4,l4w,3.0
MX,Tlaxcala,TXL San José,Orders,4,l4w,1.0
BR,Cuiaba,Cristo Rei,Orders,4,l4w,1.0
EC,Other,Other,Orders,4,l4w,2.0
BR,Itanhaem,Itanhaem,Orders,4,l4w,1.0
BR,Cuiaba,Morro da Serra,Orders,4,l4w,1.0
BR,Volta Redonda,MP Jardim Amalia VRD,Orders,4,l4w,2.0
BR,Cuiaba,MP Poção/Areão/Jardim Guanabara - CGB,Orders,4,l4w,1.0
CO,Apartado,Apartado,Orders,4,l4w,5.0
BR,Other,Vila Velha MP,Orders,4,l4w,1.0
PE,Abancay,Las Americas,Orders,4,l4w,1.0
CO,Pereira,San Felipe,Orders,4,l4w,3.0
MX,Lagos De Moreno,LDM Torrecillas,Orders,4,l4w,2.0
BR,Joinville,MP América/Saguaçu JOI,Orders,4,l4w,1.0
MX,Cuauhtemoc,CMO Zona Centro,Orders,4,l4w,1.0
CR,Alajuela,ALJ Alajuela Centro,Orders,4,l4w,3.0
BR,Foz Do Iguaçu,PR-  FOZ - Jardim Eldorado,Orders,4,l4w,3.0
BR,Anapolis,MP Vila Goiás/Vila Industrial APS,Orders,4,l4w,2.0
BR,Resende,DOM BARBOSA LIMA RES,Orders,4,l4w,1.0
BR,Joinville,Joinville - NOVA BRASILIA,Orders,4,l4w,1.0
MX,Rio Verde,RVE Rio Verde El Manantial,Orders,4,l4w,1.0
BR,Cascavel,PH Cascavel CAC,Orders,4,l4w,1.0
BR,Cuiaba,FS Lixeira/Baú/Jardim Leblon/Bosque da Saúde/Canjica/Terra nova/Dom bosco/Campo Verde - CGB,Orders,4,l4w,1.0
CR,Alajuela,ALJ_San_Jose,Orders,4,l4w,5.0
BR,Porto Seguro,DOM PORTO SEGURO PRS,Orders,4,l4w,1.0
CO,La Ceja,La Ceja,Orders,4,l4w,5.0
BR,Bauru,FS Jardim Estoril/Centro - BAU,Orders,4,l4w,1.0
BR,Macae,MP Riviera Fluminense/Praia Campista MEA,Orders,4,l4w,3.0
CO,Armenia,El Eden,Orders,4,l4w,14.0
BR,Vitoria,MP PARQUE RES. LARANJEIRAS 2 SER,Orders,4,l4w,1.0
BR,Santos,Sitio Do Campo,Orders,4,l4w,2.0
CO,Bogota,Chapinero,Orders,3,l3w,275344.0
CO,Bogota,Usaquén,Orders,3,l3w,236591.0
PE,Lima,Miraflores,Orders,3,l3w,124376.0
CO,Medellin,Poblado_guayabal,Orders,3,l3w,117266.0
PE,Lima,San isidro,Orders,3,l3w,113639.0
CO,Medellin,Laureles_belén,Orders,3,l3w,103624.0
CO,Bogota,Colina,Orders,3,l3w,98480.0
AR,Buenos Aires,Microcentro,Orders,3,l3w,96988.0
MX,Ciudad De Mexico,Del Valle-Narvarte,Orders,3,l3w,89146.0
MX,Ciudad De Mexico,Roma-Polanco,Orders,3,l3w,82952.0
AR,Buenos Aires,CABALLITO,Orders,3,l3w,77011.0
AR,Buenos Aires,Palermo,Orders,3,l3w,74676.0
CO,Barranquilla,Riomar,Orders,3,l3w,70207.0
PE,Lima,San Borja,Orders,3,l3w,67992.0
MX,Guadalajara,La estancia,Orders,3,l3w,60055.0
AR,Buenos Aires,Belgrano,Orders,3,l3w,56508.0
CO,Cali,Cali Centro oeste,Orders,3,l3w,51876.0
MX,Ciudad De Mexico,Coyoacan-Pedregal,Orders,3,l3w,55601.0
CO,Medellin,Envigado,Orders,3,l3w,48767.0
CO,Bogota,Engativa,Orders,3,l3w,43288.0
MX,Guadalajara,Zapopan,Orders,3,l3w,45322.0
BR,Grande São Paulo,Jardins/Pinheiros,Orders,3,l3w,40959.0
BR,Grande São Paulo,SP - SP - Itaim Bibi,Orders,3,l3w,40949.0
CO,Bogota,Salitre,Orders,3,l3w,41766.0
CO,Barranquilla,Miramar y Alamedas,Orders,3,l3w,40768.0
PE,Lima,Monterrico,Orders,3,l3w,42728.0
AR,Buenos Aires,Urquiza - Saavedra,Orders,3,l3w,38172.0
CO,Bogota,Suba,Orders,3,l3w,35092.0
MX,Ciudad De Mexico,CDMX_coapa_iztapalapa,Orders,3,l3w,40832.0
CO,Cali,Ingenio Limonar,Orders,3,l3w,36836.0
PE,Lima,San Miguel,Orders,3,l3w,37457.0
CO,Medellin,Caribe_centro,Orders,3,l3w,34037.0
BR,Grande São Paulo,Barra_funda/Lapa,Orders,3,l3w,31293.0
CO,Medellin,Sabaneta,Orders,3,l3w,29363.0
CO,Bogota,Fontibon,Orders,3,l3w,30947.0
MX,Monterrey,San Pedro,Orders,3,l3w,28808.0
CL,Santiago De Chile,las_condes_vitacura,Orders,3,l3w,28347.0
CO,Barranquilla,Centro y nor occidente,Orders,3,l3w,29992.0
MX,Monterrey,Mitras Centro,Orders,3,l3w,28858.0
AR,Buenos Aires,DEVOTO,Orders,3,l3w,28437.0
CL,Santiago De Chile,Ñuñoa Providencia,Orders,3,l3w,27190.0
MX,Ciudad De Mexico,Satélite-Naucalpan,Orders,3,l3w,30120.0
CO,Bucaramanga,Centro y Cabecera,Orders,3,l3w,26838.0
CO,Bogota,Kennedy,Orders,3,l3w,24101.0
CO,Cali,Cali Norte,Orders,3,l3w,26729.0
CO,Bogota,Candelaria,Orders,3,l3w,25075.0
CO,Cali,Pance y ciudad jardin,Orders,3,l3w,24263.0
CO,Medellin,Itagui_y_la_estrella,Orders,3,l3w,24697.0
MX,Guadalajara,Valle Real,Orders,3,l3w,23285.0
MX,Monterrey,Contry,Orders,3,l3w,22754.0
AR,Buenos Aires,Chacabuco - La Boca,Orders,3,l3w,20791.0
PE,Lima,La Molina,Orders,3,l3w,19897.0
PE,Lima,Cono norte,Orders,3,l3w,20554.0
AR,Buenos Aires,Flores,Orders,3,l3w,21012.0
PE,Lima,Centro Lima,Orders,3,l3w,20106.0
MX,Puebla,Angelopolis,Orders,3,l3w,20977.0
CO,Bucaramanga,Floridablanca,Orders,3,l3w,17660.0
AR,Buenos Aires,Vicente Lopez - Olivos,Orders,3,l3w,18145.0
CO,Barranquilla,Prado,Orders,3,l3w,19875.0
MX,Ciudad De Mexico,Tlalnepantla,Orders,3,l3w,19962.0
MX,Ciudad De Mexico,CDMX_GAM,Orders,3,l3w,21212.0
MX,Merida,MID_MX NORTE,Orders,3,l3w,18829.0
CO,Cali,Lido Plametto,Orders,3,l3w,18257.0
MX,Ciudad De Mexico,Santafe,Orders,3,l3w,18550.0
MX,Puebla,Centro_calvario,Orders,3,l3w,19524.0
CO,Cartagena,Bocagrande,Orders,3,l3w,15385.0
CO,Bello,Bello,Orders,3,l3w,16625.0
BR,Grande São Paulo,SP - SP - Morumbi/Vila Andrade,Orders,3,l3w,15964.0
MX,Guadalajara,Oblatos,Orders,3,l3w,17343.0
AR,Cordoba,Cordoba Centro,Orders,3,l3w,20163.0
MX,Ciudad De Mexico,CDMX_Agricola_Benito_Juarez,Orders,3,l3w,18803.0
CO,Bogota,Antonio Nariño,Orders,3,l3w,14594.0
MX,Monterrey,Cumbres Poniente,Orders,3,l3w,15435.0
CO,Cartagena,La Castellana,Orders,3,l3w,14684.0
MX,Monterrey,San Nicolás,Orders,3,l3w,15202.0
CL,Santiago De Chile,Santiago_centro,Orders,3,l3w,15504.0
MX,Ciudad De Mexico,Centro-Histórico,Orders,3,l3w,17416.0
MX,Queretaro,QRO_CENTRO,Orders,3,l3w,15725.0
CO,Cartagena,Manga,Orders,3,l3w,14392.0
MX,Guadalajara,La tijera,Orders,3,l3w,13980.0
MX,Saltillo,SAL_Centro,Orders,3,l3w,14133.0
PE,Lima,Santa Anita,Orders,3,l3w,13920.0
CO,Chia,Chia,Orders,3,l3w,13105.0
PE,Lima,Comas,Orders,3,l3w,13585.0
AR,La Plata,Plaza italia,Orders,3,l3w,12896.0
CO,Cartagena,Marbella - Crespo,Orders,3,l3w,11246.0
CO,Cucuta,Cúcuta All,Orders,3,l3w,15624.0
MX,Merida,MID_FRANCISCO DE MONTEJO,Orders,3,l3w,13113.0
CO,Santa Marta,Centro,Orders,3,l3w,12387.0
PE,Lima,Chorrillos,Orders,3,l3w,12238.0
AR,Buenos Aires,San Isidro - Victoria,Orders,3,l3w,12024.0
CO,Barranquilla,Villa Campestre,Orders,3,l3w,12586.0
CO,Ibague,Guabinal,Orders,3,l3w,12828.0
PE,Lima,San Juan de Miraflores,Orders,3,l3w,11262.0
BR,Grande São Paulo,Se/Ipiranga,Orders,3,l3w,10295.0
MX,Ciudad De Mexico,Aragón-Ecatepec,Orders,3,l3w,13683.0
MX,Hermosillo,Hmo_Centro,Orders,3,l3w,12391.0
CO,Cali,Zona unico oriente,Orders,3,l3w,10725.0
BR,Grande São Paulo,SP - SP - Santo Amaro/Jabaquara,Orders,3,l3w,10300.0
MX,Monterrey,Santa Catarina,Orders,3,l3w,10087.0
AR,La Plata,Malvinas los hornos,Orders,3,l3w,10171.0
MX,Reynosa,Reynosa_centro,Orders,3,l3w,9043.0
MX,Merida,MID_CENTRO,Orders,3,l3w,10653.0
MX,Merida,MID_CAUCEL PONIENTE,Orders,3,l3w,10643.0
PE,Trujillo,Centro Trujillo,Orders,3,l3w,11323.0
MX,Monterrey,Centro,Orders,3,l3w,9694.0
MX,Guadalajara,Tlaquepaque,Orders,3,l3w,9990.0
AR,Buenos Aires,Lomas de Zamora - Banfield,Orders,3,l3w,9482.0
CO,Armenia,Centro,Orders,3,l3w,9781.0
MX,Monterrey,MTY_Guadalupe,Orders,3,l3w,10114.0
CO,Monteria,Centro,Orders,3,l3w,9915.0
CO,Chia,Cajicá,Orders,3,l3w,9213.0
MX,Ciudad De Mexico,Interlomas,Orders,3,l3w,10081.0
MX,Hermosillo,Hmo_Poniente,Orders,3,l3w,8560.0
MX,Nogales,Nogales,Orders,3,l3w,8962.0
PE,Arequipa,Cercado Arequipa,Orders,3,l3w,9531.0
MX,Queretaro,QRO_EL_PUEBLITO,Orders,3,l3w,8956.0
MX,Ciudad De Mexico,Bosques,Orders,3,l3w,9408.0
CO,Pereira,Pinares Sur,Orders,3,l3w,9041.0
MX,Monterrey,Escobedo,Orders,3,l3w,8893.0
CL,Santiago De Chile,lo_barnechea,Orders,3,l3w,8434.0
CO,Monteria,Norte,Orders,3,l3w,8606.0
MX,Cancun,Cun Centro,Orders,3,l3w,8194.0
EC,Quito,Carolina,Orders,3,l3w,9603.0
AR,Buenos Aires,Ramos,Orders,3,l3w,8415.0
MX,Veracruz,VER_Centro,Orders,3,l3w,7929.0
MX,Merida,MID_AMERICAS TEMOZON,Orders,3,l3w,9206.0
AR,Buenos Aires,Liniers - Lugano,Orders,3,l3w,7485.0
CO,Bucaramanga,Cacique y Sur,Orders,3,l3w,6813.0
CO,Armenia,Armenia Sur,Orders,3,l3w,7618.0
CO,Villavicencio,Villavo sur,Orders,3,l3w,8055.0
CO,Bucaramanga,Norte,Orders,3,l3w,7269.0
MX,Colima,Col_Col,Orders,3,l3w,6487.0
